id,title,context,question,is_impossible,answer,answer_start
5acd5e7b07355d001abf3f44,شکاری جمع کرنے والا,اس نظر ثانی پسند تنقید کی وکالت کرنے والے کچھ نظریات کا مطلب یہ ہے کہ ، چونکہ نوآبادیاتی (یا یہاں تک کہ زرعی) رابطے شروع ہونے کے فورا بعد ہی خالص شکاری جمع کرنے والا غائب ہو گیا ، لہذا جدید کے مطالعے سے تاریخ سے پہلے کے شکاری جمع کرنے والوں کے بارے میں کچھ بھی معنی خیز نہیں سیکھا جاسکتا ہے۔ (کیلی ، 24-29؛ دیکھیں Wilmsen),کس چیز کے مطالعے سے جدید شکاری جمع کرنے والوں کے بارے میں کچھ بھی معنی خیز نہیں سیکھا جا سکتا؟,True,,-1
5acd616507355d001abf400b,شکاری جمع کرنے والا,کچھ زراعت پسند باقاعدگی سے شکار اور جمع کرتے ہیں (مثال کے طور پر ، منجمد موسم کے دوران کاشتکاری اور موسم سرما کے دوران شکار) ۔ ابھی تک دوسرے ترقی یافتہ ممالک میں شکار کرتے ہیں ، بنیادی طور پر تفریح کے لئے۔ برازیل کے بارش کے جنگلات میں ، وہ گروہ جو حال ہی میں شکار اور جمع کرنے کی تکنیک پر انحصار کرتے تھے ، یا یہاں تک کہ جاری رکھتے ہیں ، ایسا لگتا ہے کہ انہوں نے اس طرز زندگی کو اپنایا ، زیادہ تر زراعت کو ترک کردیا ، نوآبادیاتی کنٹرول سے بچنے کے راستے کے طور پر اور یورپی بیماریوں کے تعارف کے نتیجے میں ان کی آبادی کو اس سطح تک کم کردیا جہاں زراعت مشکل ہوگئی۔ [ حوالہ درکار ],کس علاقے کے گروپوں نے نوآبادیاتی کنٹرول کو قبول کیا ہے؟,True,,-1
5acd65ac07355d001abf40a8,شکاری جمع کرنے والا,امریکہ میں قدیم دور نے ایک بدلتے ہوئے ماحول کو دیکھا جس میں زیادہ گرم زیادہ خشک آب و ہوا اور آخری میگا فونا کی گمشدگی کی خصوصیت تھی۔ اس وقت آبادی کے بیشتر گروہوں میں اب بھی انتہائی متحرک شکاری جمع کرنے والے تھے۔ لیکن اب انفرادی گروہوں نے مقامی طور پر دستیاب وسائل پر توجہ دینا شروع کردی ، اس طرح وقت گزرنے کے ساتھ ساتھ جنوب مغرب ، آرکٹک ، غربت ، ڈالٹن اور پلانو روایات کی طرح بڑھتی ہوئی علاقائی عامیت کا نمونہ موجود ہے۔ یہ علاقائی موافقت شکار اور جمع کرنے پر کم انحصار کے ساتھ ، چھوٹے کھیل ، مچھلی ، موسمی طور پر جنگلی سبزیوں اور فصل کے کھانے کی زیادہ مخلوط معیشت کے ساتھ معمول بن جائے گی۔,امریکہ میں کس دور میں ماحول میں کوئی تبدیلی نہیں آئی؟,True,,-1
56df4c618bc80c19004e4a2d,یونائیٹڈ نیشنز پاپولیشن فنڈ,ستمبر 2015 میں ، اقوام متحدہ کے 193 ممبر ممالک نے متفقہ طور پر پائیدار ترقی کے اہداف کو اپنایا ، 17 اہداف کا ایک سیٹ جس کا مقصد اگلے 15 سالوں میں دنیا کو تبدیل کرنا ہے۔ یہ اہداف غربت ، امتیازی سلوک ، بدسلوکی اور قابل روک تھام اموات کو ختم کرنے ، ماحولیاتی تباہی سے نمٹنے اور ہر جگہ تمام لوگوں کے لئے ترقی کے دور کا آغاز کرنے کے لئے ڈیزائن کیا گیا ہے۔,اقوام متحدہ نے پائیدار ترقی کے اہداف کو اپنانے کے لئے کب ووٹ دیا؟,False,2015,6
5a297e1403c0e7001a3e17c2,یونائیٹڈ نیشنز پاپولیشن فنڈ,یو این ایف پی اے کے مطابق یہ عناصر تولیدی صحت کے حق کو فروغ دیتے ہیں ، یعنی تولیدی اور تولیدی نظام سے متعلق معاملات میں جسمانی ، ذہنی اور سماجی صحت۔,کون سا عنصر UNFPA کے لئے اہم نہیں ہے؟,True,,-1
56df578c8bc80c19004e4ae2,یونائیٹڈ نیشنز پاپولیشن فنڈ,فنڈ ترقی پذیر ممالک میں ان ضروریات کو پورا کرنے کی کوششوں کے بارے میں شعور اجاگر کرتا ہے اور ان کی حمایت کرتا ہے ، آبادی کے خدشات پر قریب سے توجہ دینے کی وکالت کرتا ہے ، اور ترقی پذیر ممالک کو پائیدار ترقی کی حمایت میں پالیسیاں اور حکمت عملی تیار کرنے میں مدد کرتا ہے۔ ڈاکٹر اوسوٹیمین نے جنوری 2011 میں قیادت سنبھالی۔ فنڈ کی نمائندگی یو این ایف پی اے کے خیر سگالی کے سفیر اور ایک سرپرست بھی کرتے ہیں۔,جنوری 2011 میں فنڈ کی قیادت کس نے سنبھالی؟,False,ڈاکٹر اوسوٹیمین,269
5a2980b803c0e7001a3e17c8,یونائیٹڈ نیشنز پاپولیشن فنڈ,فنڈ ترقی پذیر ممالک میں ان ضروریات کو پورا کرنے کی کوششوں کے بارے میں شعور اجاگر کرتا ہے اور ان کی حمایت کرتا ہے ، آبادی کے خدشات پر قریب سے توجہ دینے کی وکالت کرتا ہے ، اور ترقی پذیر ممالک کو پائیدار ترقی کی حمایت میں پالیسیاں اور حکمت عملی تیار کرنے میں مدد کرتا ہے۔ ڈاکٹر اوسوٹیمین نے جنوری 2011 میں قیادت سنبھالی۔ فنڈ کی نمائندگی یو این ایف پی اے گڈ ویل سفیر اور ایک سرپرست بھی کرتے ہیں۔,فنڈ شعور کو کم کرنے اور حمایت کو کم کرنے کے لئے کہاں کام کرتا ہے؟,True,,-1
56df5a8096943c1400a5d411,یونائیٹڈ نیشنز پاپولیشن فنڈ,یو این ایف پی اے حکومتوں کے ساتھ شراکت داری میں کام کرتا ہے ، دیگر اقوام متحدہ کی ایجنسیوں ، کمیونٹیز ، غیر سرکاری تنظیموں ، فاؤنڈیشنوں اور نجی شعبے کے ساتھ ، شعور اجاگر کرنے اور خواتین اور نوجوانوں کے حقوق اور صحت کو فروغ دینے کے لئے اپنے مشن کو پورا کرنے کے لئے ضروری مدد اور وسائل کو متحرک کرنے کے لئے۔,UNFPA کس قسم کی ایجنسیوں کے ساتھ کام کرتا ہے؟,False,اقوام متحدہ کی ایجنسیوں,67
5a2999ba03c0e7001a3e1822,یونائیٹڈ نیشنز پاپولیشن فنڈ,چین میں جبری اسقاط حمل کی انتظامیہ کے ساتھ یو این ایف پی اے کا تعلق مختلف امریکی ، برطانیہ اور اقوام متحدہ کی ٹیموں کے ذریعہ چین میں یو این ایف پی اے کی سرگرمیوں کی جانچ پڑتال کے لئے بھیجی گئی تحقیقات کے ذریعہ مسترد کردیا گیا تھا۔ خاص طور پر ، تین افراد پر مشتمل امریکی محکمہ خارجہ کی حقائق تلاش کرنے والی ٹیم کو پورے چین میں دو ہفتوں کے دورے پر بھیجا گیا تھا۔ اس نے محکمہ خارجہ کو ایک رپورٹ میں لکھا کہ اسے کوئی ثبوت نہیں ملا ہے کہ یو این ایف پی اے نے چین میں جبری اسقاط حمل یا غیر رضاکارانہ نسبندی کے پروگرام کے انتظام میں مدد یا حصہ لیا ہے ، جیسا کہ ناقدین نے الزام لگایا ہے۔,کون سا ملک سب سے کم اسقاط حمل کر رہا ہے؟,True,,-1
56df6aee5ca0a614008f99ef,یونائیٹڈ نیشنز پاپولیشن فنڈ,نمائندہ کرسٹوفر ایچ اسمتھ (R-NJ) نے محکمہ خارجہ کی تحقیقات پر تنقید کرتے ہوئے کہا کہ تفتیش کاروں کو پوٹیمکن دیہات دکھائے گئے تھے جہاں رہائشیوں کو خاندانی منصوبہ بندی کے پروگرام کے بارے میں جھوٹ بولنے کے لئے دھمکی دی گئی تھی۔ ڈاکٹر نفیس صادق ، یو این ایف پی اے کے سابق ڈائریکٹر نے کہا کہ ان کی ایجنسی چین کے جبری آبادی پر قابو پانے کے طریقوں کو تبدیل کرنے میں اہم کردار ادا کرتی تھی ، لیکن ایمنسٹی انٹرنیشنل کی 2005 کی ایک رپورٹ اور ریاستہائے متحدہ امریکہ کے محکمہ خارجہ کی ایک علیحدہ رپورٹ میں پایا گیا کہ جبری تکنیک اب بھی باقاعدگی سے چینیوں کے ذریعہ استعمال کی جاتی ہیں ، جس سے صادق کے بیانات پر شک پیدا ہوتا ہے۔,محکمہ خارجہ نے کیا نتیجہ اخذ کیا کہ چین اب بھی کس طرح کی تکنیکوں کو استعمال کر رہا ہے؟,False,جبری تکنیک,506
5a299df803c0e7001a3e1860,یونائیٹڈ نیشنز پاپولیشن فنڈ,اس کے جواب میں ، یورپی یونین نے سینڈ بیک رپورٹ کے تحت امریکہ کی طرف سے چھوڑے گئے خلا کو پُر کرنے کا فیصلہ کیا۔ اس کی سالانہ رپورٹ کے مطابق ، اقوام متحدہ کی آبادی کے فنڈ کو بنیادی طور پر یورپی حکومتوں سے مالی اعانت ملی: M845.3 M کی کل آمدنی میں سے ، $ 118 نیدرلینڈ نے عطیہ کیا ، M67 M سویڈن نے ، M62 M ناروے نے ، M54 M ڈنمارک نے ، M53 M برطانیہ نے ، M52 M اسپین نے ، M19 M لکسمبرگ نے۔ یورپی کمیشن نے مزید M36 M عطیہ کیا۔ سب سے اہم غیر یورپی عطیہ دہندہ ریاست جاپان ($ 36 M) تھی۔ ایک سال میں عطیہ دہندگان کی تعداد 180 سے تجاوز کر گئی۔,کون سا غیر یورپی عطیہ دہندہ 2008 میں یو این ایف پی اے کو اپنا عطیہ واپس لے گیا؟,True,,-1
5acdf26632bba1001ae498af,روسی_سوویت_فیڈریٹ_سوشلسٹ_ریپبلک,روسی سوویت فیڈریٹیو سوشلسٹ جمہوریہ (روسی ایس ایف ایس آر یا آر ایس ایف ایس آر؛ روسی: Российская Советская Федеративная Социалистическая Республика ، tr. Rossiyskaya Sovetskaya Federativnaya Sotsialisticheskaya Respublika listen (مدد۔ معلومات)) عام طور پر سوویت روس یا صرف روس کے نام سے جانا جاتا ہے ، 1917-22 میں ایک خودمختار ریاست تھی ، جو 1922-91 میں سوویت یونین کی سب سے بڑی ، سب سے زیادہ آبادی والی اور معاشی طور پر ترقی یافتہ جمہوریہ تھی اور 1990-91 میں سوویت یونین کا ایک خودمختار حصہ تھا۔ جمہوریہ میں سولہ خود مختار جمہوریہ ، پانچ خود مختار اوبلاست ، دس خود مختار اوکرگ ، چھ کرائس ، اور چالیس اوبلاست شامل تھے۔ روسیوں نے سب سے بڑا نسلی گروہ تشکیل دیا۔ مغرب میں اس کی سرحد فن لینڈ ، ناروے اور پولینڈ سے ملتی ہے۔ اور جنوب میں ، چین ، منگولیا اور شمالی کوریا جبکہ شمال میں آرکٹک بحر ، مشرق میں پیسیفک بحر اور جنوب میں بحیرہ اسود اور بحیرہ کیسپین سے ملتی ہے۔ یو ایس ایس آر کے اندر ، اس کی سرحد بالٹک جمہوریہ (لیتھوانیا ، لٹویا اور ایسٹونیا) ، مغرب میں بیلاروس ایس ایس آر اور یوکرین ایس ایس آر سے ملتی ہے۔ جنوب میں اس کی سرحد جارجیا ، آذربائیجان اور قازق ایس ایس آر سے ملتی ہے۔,مغربی روس کے ساتھ کون سا سمندر ہے؟,True,,-1
5acdf7e832bba1001ae498ff,روسی_سوویت_فیڈریٹ_سوشلسٹ_ریپبلک,30 دسمبر 1922 کو ، سوویت یونین کے قیام کے ساتھ ، روس یونین آف سوویت سوشلسٹ ریپبلکس کی فیڈریشن کے اندر چھ جمہوریہ میں سے ایک بن گیا۔ جمہوریہ کے لئے حتمی سوویت نام ، روسی سوویت فیڈریٹو سوشلسٹ جمہوریہ ، 1936 کے سوویت آئین میں اپنایا گیا تھا۔ اس وقت تک ، سوویت روس نے 1700 کی عظیم شمالی جنگ سے پہلے روس کے پرانے زارزم کی تقریبا the ایک ہی سرحدیں حاصل کرلی تھیں۔,سوویت یونین کب تباہ ہوا؟,True,,-1
56df54f18bc80c19004e4abc,روسی_سوویت_فیڈریٹ_سوشلسٹ_ریپبلک,آر ایس ایف ایس آر کی بین الاقوامی سرحدیں مغرب میں پولینڈ کو چھوتی تھیں۔ شمال مغرب میں ناروے اور فن لینڈ۔ اور اس کے جنوب مشرق میں جمہوری عوامی جمہوریہ کوریا ، منگولیا عوامی جمہوریہ ، اور عوامی جمہوریہ چین تھے۔ سوویت یونین کے اندر ، آر ایس ایف ایس آر کی سرحدیں اس کے مغرب میں یوکرائن ، بیلاروس ، ایسٹونیا ، لٹویا اور لتھوانیا کے ایس ایس آر اور جنوب میں آذربائیجان ، جارجیائی اور قازق ایس ایس آر تھیں۔,کون سے سوویت ممالک نے جنوب میں آر ایس ایف ایس آر کی سرحد بنائی؟,False,آذربائیجان ، جارجیائی اور قازق ایس ایس آر,351
5acdf3b332bba1001ae498c6,روسی_سوویت_فیڈریٹ_سوشلسٹ_ریپبلک,"روس کی معیشت انتہائی صنعتی ہوگئی ، جو سوویت یونین میں پیدا ہونے والی بجلی کے تقریبا two دو تہائی حصے کے لئے اکاؤنٹنگ کرتی تھی۔ یہ 1961 تک ، وولگا اورالس خطے اور سائبیریا میں نئی دریافتوں کی وجہ سے تیل کا تیسرا سب سے بڑا پروڈیوسر تھا ، جو صرف ریاستہائے متحدہ اور سعودی عرب کے پیچھے تھا۔ 1974 میں ، جمہوریہ میں اعلی تعلیم کے 475 انسٹی ٹیوٹ تھے جو کچھ 23,941,000،1990 طلباء کو 47 زبانوں میں تعلیم فراہم کرتے تھے۔ علاقائی طور پر منظم عوامی صحت کی خدمات کا ایک نیٹ ورک صحت کی دیکھ بھال فراہم کرتا تھا۔ 1985 کے بعد ، گورباچوف انتظامیہ کی تنظیم نو کی پالیسیوں نے معیشت کو نسبتا liber آزاد کردیا ، جو 1970 کی دہائی کے آخر سے رکاوٹ بن گیا تھا ، غیر ریاستی ملکیت والے کاروباری اداروں جیسے کوآپریٹو کے تعارف کے ساتھ۔ 1990 تک مارکیٹ کی پالیسیوں کے اثرات نے بہت سے کاروباری اداروں کی ناکامی اور مکمل عدم استحکام کا باعث بنا۔",1974 میں روس میں کتنے ہائی اسکول کے ادارے تھے؟,True,,-1
5acdf41532bba1001ae498cf,روسی_سوویت_فیڈریٹ_سوشلسٹ_ریپبلک,12 جون 1990 کو ، کانگریس آف پیپلز ڈپٹیز نے ریاستی خودمختاری کا اعلان اپنایا۔ 12 جون 1991 کو ، بورس یلسن کو پہلا صدر منتخب کیا گیا۔ 8 دسمبر 1991 کو ، روس ، یوکرائن اور بیلاروس کے سربراہوں نے بیلاویزا معاہدوں پر دستخط کیے۔ معاہدے نے اس کے بانی ریاستوں کے ذریعہ یو ایس ایس آر کی تحلیل کا اعلان کیا (یعنی یو ایس ایس آر کی تشکیل سے متعلق 1922 کے معاہدے کی منسوخی) اور سی آئی ایس قائم کیا۔ 12 دسمبر کو ، معاہدے کی روسی پارلیمنٹ نے توثیق کی ، لہذا روسی ایس ایف ایس آر نے یو ایس ایس آر کی تشکیل سے متعلق معاہدے کی منسوخی کی اور حقیقت میں روس کی آزادی کا اعلان کیا۔,Belavezha معاہدوں کو کس تاریخ کو مسترد کر دیا گیا تھا؟,True,,-1
5acdf41532bba1001ae498d1,روسی_سوویت_فیڈریٹ_سوشلسٹ_ریپبلک,12 جون 1990 کو ، کانگریس آف پیپلز ڈپٹیز نے ریاستی خودمختاری کا اعلان اپنایا۔ 12 جون 1991 کو ، بورس یلسن کو پہلا صدر منتخب کیا گیا تھا۔ 8 دسمبر 1991 کو ، روس ، یوکرائن اور بیلاروس کے سربراہوں نے بیلاویزا معاہدوں پر دستخط کیے۔ اس معاہدے نے اس کے بانی ریاستوں کے ذریعہ یو ایس ایس آر کی تحلیل کا اعلان کیا (یعنی یو ایس ایس آر کے قیام پر 1922 کے معاہدے کی تردید) اور سی آئی ایس قائم کیا۔ 12 دسمبر کو ، معاہدے کی روسی پارلیمنٹ نے توثیق کی ، لہذا روسی ایس ایف ایس آر نے یو ایس آر کے قیام پر معاہدے کی تردید کی اور حقیقت میں روس کی یو ایس ایس آر سے آزادی کا اعلان کیا۔,بیلاویجا معاہدوں نے کون سا معاہدہ کیا تھا؟,True,,-1
5acdfc4232bba1001ae49952,روسی_سوویت_فیڈریٹ_سوشلسٹ_ریپبلک,روس کے بہت سے علاقوں کو 1932-1933 کے سوویت قحط سے متاثر کیا گیا تھا: وولگا؛ سینٹرل بلیک مٹی ریجن؛ شمالی قفقاز؛ اورالس؛ کریمیا؛ مغربی سائبیریا کا حصہ؛ اور قازق ASSR۔ 5 دسمبر 1936 کو 1936 کے سوویت آئین کی منظوری کے ساتھ ، RSFSR کا سائز نمایاں طور پر کم کردیا گیا تھا۔ قازق ASSR اور کرغز ASSR کو قازق اور کرغز سوویت سوشلسٹ جمہوریہ میں تبدیل کردیا گیا تھا۔ کاراکالپاک خود مختار سوشلسٹ سوویت جمہوریہ کو ازبک ایس آر میں منتقل کردیا گیا تھا۔,کاراکالپاک خود مختار سوشلسٹ سوویت جمہوریہ کس جمہوریہ کا حصہ بننا چھوڑ دیا؟,True,,-1
56e0a38a231d4119001ac303,روسی_سوویت_فیڈریٹ_سوشلسٹ_ریپبلک,1944 میں ایسٹونیا اور لٹویا کو دوبارہ فتح کرنے کے بعد ، روسی ایس ایف ایس آر نے 1944-1945 میں ایوانگوروڈ کے آس پاس اور جدید پیچورسکی اور پٹالوفسکی اضلاع کے اندر ان کے مشرقی ترین علاقوں کو ضم کیا۔,کس شہر کے قریب آر ایس ایف ایس آر نے 1944 میں علاقے کا الحاق کیا؟,False,ایوانگوروڈ,93
56e0a753231d4119001ac340,روسی_سوویت_فیڈریٹ_سوشلسٹ_ریپبلک,8 دسمبر 1991 کو ، بریسٹ (بیلاروسیا) کے قریب وسکولی میں ، روسی ایس ایف ایس آر کے صدر اور بیلاروسین ایس ایس آر اور یوکرائن ایس ایس آر کے سربراہوں نے دولت مشترکہ کے قیام پر معاہدے پر دستخط کیے۔ (میڈیا میں بیلاویجا معاہدوں کے نام سے جانا جاتا ہے۔ دستاویز ، جس میں ایک پیش لفظ اور چودہ مضامین پر مشتمل ہے ، میں کہا گیا ہے کہ سوویت یونین بین الاقوامی قانون اور جغرافیائی سیاسی حقیقت کے موضوع کے طور پر موجود نہیں رہا۔ تاہم ، عوام کی تاریخی برادری کی بنیاد پر ، ان کے مابین تعلقات ، دوطرفہ معاہدوں ، جمہوری قانون کی حکمرانی کی خواہش ، باہمی شناخت اور ریاستی خودمختاری کے احترام پر مبنی اپنے تعلقات کو تیار کرنے کے ارادے پر ، فریقین نے دولت مشترکہ کے قیام پر اتفاق کیا۔ 12 دسمبر کو ، معاہدے کی توثیق روسی ایس ایف ایس آر کے سپریم سوویت نے زبردست اکثریت سے کی تھی: 188 ووٹ کے حق میں ، 6 کے خلاف ، 7 abstentions۔ اسی دن ، روسی ایس ایف ایس آر کے سپریم سوویت نے یو ایس ایس آر کی تشکیل کے معاہدے کی مذمت کی اور سوویت یونین کے سپریم سوویت سے تمام روسی ڈپٹیز کو واپس بلا لیا۔ اس عمل کی قانونییت بحث کا موضوع ہے کیونکہ ، روسی ایس ایف ایس آر کے 1978 کے آئین (بنیادی قانون) کے مطابق ، روسی سپریم سوویت کو ایسا کرنے کا کوئی حق نہیں تھا۔ تاہم ، اس وقت تک سوویت حکومت کم و بیش بے بس ہوچکی تھی ، اور اس پر اعتراض کرنے کی پوزیشن میں نہیں تھی۔ اگرچہ 12 دسمبر کے ووٹ کو بعض اوقات اس لمحے کے طور پر شمار کیا جاتا ہے جب آر ایس ایف ایس آر نے گرتی ہوئی سوویت یونین سے علیحدگی اختیار کی ، لیکن ایسا نہیں ہے۔ ایسا لگتا ہے کہ آر ایس ایف ایس آر نے اس لائن کو اپنایا کہ اس ادارے سے علیحدگی اختیار کرنا ممکن نہیں تھا جو اب موجود نہیں تھا۔,کس ادارے نے 12 دسمبر کو بیلاویجا معاہدوں کی توثیق کی؟,False,روسی ایس ایف ایس آر کے سپریم سوویت,692
56df7d005ca0a614008f9b1e,الیگزینڈر_گریہم_بیل,بچپن میں ، نوجوان بیل نے اپنی دنیا کے بارے میں قدرتی تجسس کا مظاہرہ کیا ، جس کے نتیجے میں ابتدائی عمر میں ہی نباتاتی نمونے جمع کرنے کے ساتھ ساتھ تجربہ بھی کیا۔ اس کا سب سے اچھا دوست بین ہیرڈمین تھا ، ایک پڑوسی جس کا خاندان آٹے کی مل چلاتا تھا ، جو بہت سے حملوں کا منظر تھا۔ نوجوان بیل نے پوچھا کہ مل میں کیا کرنے کی ضرورت ہے۔ اسے بتایا گیا کہ گندم کو ایک مشکل عمل کے ذریعے چھلکا لگانا پڑا اور 12 سال کی عمر میں ، بیل نے ایک گھریلو آلہ بنایا جس میں گھومنے والے پیڈلز کو ناخنوں کے برش کے سیٹ کے ساتھ جوڑا گیا ، ایک سادہ چھلکا مشین بنائی جو کئی سالوں تک چلائی اور مستقل طور پر استعمال کی گئی۔ اس کے بدلے میں ، جان ہیرڈمین نے دونوں لڑکوں کو ایک چھوٹی ورکشاپ چلائی جس میں ایجاد کی گئی۔,بیل کی کھال اتارنے والی مشین نے ناخنوں کے برشوں کے ساتھ کیا ملا دیا؟,False,گھومنے والے پیڈلز,448
56df7da25ca0a614008f9b2f,الیگزینڈر_گریہم_بیل,اپنے ابتدائی سالوں سے ، بیل نے ایک حساس نوعیت اور آرٹ ، شاعری اور موسیقی کے لئے ایک ہنر کا مظاہرہ کیا جس کی حوصلہ افزائی اس کی والدہ نے کی تھی۔ بغیر کسی باضابطہ تربیت کے ، اس نے پیانو میں مہارت حاصل کی اور خاندان کا پیانو بجانے والا بن گیا۔ عام طور پر پرسکون اور اندرونی ہونے کے باوجود ، اس نے نقالی اور آواز کی چالوں میں لطف اٹھایا جو کبھی کبھار خاندانی مہمانوں کے دوران مسلسل تفریح کرتا تھا۔ بیل اپنی والدہ کی بتدریج بہرے پن سے بھی گہرا متاثر ہوا ، (جب وہ 12 سال کا تھا تو اس نے اپنی سماعت کھو دینا شروع کردی) اور ایک دستی انگلی کی زبان سیکھی تاکہ وہ اس کے ساتھ بیٹھ سکے اور خاندانی پارلر کے ارد گرد گھومنے والی گفتگو کو خاموشی سے ٹیپ کرسکے۔ اس نے براہ راست اپنی والدہ کی پیشانی میں واضح ، ماڈیولڈ ٹونز میں بولنے کی تکنیک تیار کی جہاں وہ اسے معقول وضاحت کے ساتھ سن سکتی تھی۔,بیل کی عمر کتنی تھی جب اس کی ماں بہری ہونے لگی؟,False,12,458
56df7f5a56340a1900b29c4d,الیگزینڈر_گریہم_بیل,اس کے والد نے بولنے میں بیل کی دلچسپی کی حوصلہ افزائی کی اور 1863 میں ، اپنے بیٹوں کو ایک انوکھا آٹومیشن دیکھنے کے لئے لے گئے ، جو سر چارلس وہٹ اسٹون نے بارون ولفگانگ وان کیمپیلن کے سابقہ کام کی بنیاد پر تیار کیا تھا۔ ابتدائی مکینیکل آدمی نے انسانی آواز کی نقالی کی۔ بیل مشین سے متوجہ تھا اور جرمن میں شائع ہونے والی وان کیمپیلن کی کتاب کی ایک کاپی حاصل کرنے اور اس کا محنت سے ترجمہ کرنے کے بعد ، اس نے اور اس کے بڑے بھائی میلویل نے اپنا آٹومیشن سر بنایا۔ ان کے والد ، جو ان کے منصوبے میں بہت دلچسپی رکھتے تھے ، نے کسی بھی سامان کی ادائیگی کی پیش کش کی اور اگر وہ کامیاب ہوئے تو ایک بڑے انعام کے لالچ کے ساتھ لڑکوں کی حوصلہ افزائی کی۔ جبکہ اس کے بھائی نے گلے اور گلے کی ہڈی کی تعمیر کی ، بیل نے ایک حقیقت پسندانہ کھوپڑی کو دوبارہ بنانے کے زیادہ مشکل کام سے نمٹا۔ اس کی کوششوں کے نتیجے میں ایک حیرت انگیز طور پر زندہ سر پیدا ہوا جو بول سکتا تھا ، حالانکہ صرف چند الفاظ۔ لڑکے احتیاط سے ہونٹوں کو ایڈجسٹ کرتے تھے اور جب ایک بیلو ہوا کو ہوا کی نالی کے ذریعے مجبور کرتا تھا تو ، بیل کی ایجاد کو دیکھنے کے لئے آنے والے پڑوسیوں کی خوشی ہوئی۔,بیل نے اپنے آٹومیشن کو کس کے ساتھ بنایا؟,False,میلویل,423
56df875256340a1900b29d04,الیگزینڈر_گریہم_بیل,اگلے سال ، بیل بوسٹن یونیورسٹی اسکول آف اورٹری میں ووکل فزیولوجی اینڈ ایلوکیشن کے پروفیسر بنے۔ اس عرصے کے دوران ، انہوں نے بوسٹن اور برینٹفورڈ کے مابین باری باری ، اپنے کینیڈا کے گھر میں موسم گرما گزارے۔ بوسٹن یونیورسٹی میں ، بیل شہر میں مقیم بہت سے سائنسدانوں اور موجدوں کی طرف سے پیدا ہونے والے جوش و خروش سے مغلوب ہوگئے۔ انہوں نے آواز میں اپنی تحقیق جاری رکھی اور موسیقی کے نوٹوں کو منتقل کرنے اور تقریر کو واضح کرنے کا ایک طریقہ تلاش کرنے کی کوشش کی ، لیکن اگرچہ وہ اپنے تجربات میں مشغول تھے ، انہیں تجربات کے لئے کافی وقت وقف کرنا مشکل معلوم ہوا۔ جبکہ دن اور شام اپنے تدریس اور نجی کلاسوں میں مصروف تھے ، بیل نے رات کو دیر تک جاگنا شروع کیا ، اپنے بورڈنگ ہاؤس میں کرایے کی سہولیات میں تجربہ کے بعد تجربہ چلایا۔ رات کے گھنٹوں کو برقرار رکھتے ہوئے ، وہ پریشان تھا کہ اس کے کام کو دریافت کیا جائے گا اور اس نے اپنے نوٹ بک اور لیبارٹری کے سامان کو لاک کرنے کے لئے بڑی تکلیف اٹھائی۔ بیل کے پاس ایک خاص طور پر بنائی گئی میز تھی جہاں وہ اپنے نوٹ اور سامان کو لاکنگ کور کے اندر رکھ سکتا تھا۔ اس سے بھی بدتر ، اس کی صحت خراب ہوگئی کیونکہ اسے شدید سر درد کا سامنا کرنا پڑا۔ موسم خزاں 1873 میں بوسٹن واپس آکر ، بیل نے آواز میں اپنے تجربات پر توجہ مرکوز کرنے کا فیصلہ کیا۔,کس سال میں بیل نے آواز کی تحقیق پر توجہ مرکوز کرنا شروع کی؟,False,1873,1079
56df8a214a1a83140091eb0d,الیگزینڈر_گریہم_بیل,1874 میں ، ٹیلی گراف میسج ٹریفک تیزی سے پھیل رہا تھا اور ویسٹرن یونین کے صدر ولیم اورٹن کے الفاظ میں ، تجارت کا عصبی نظام بن گیا تھا۔ اورٹن نے موجدین تھامس ایڈیسن اور ایلیشا گرے کے ساتھ معاہدہ کیا تھا کہ وہ نئی لائنوں کی تعمیر کے بڑے اخراجات سے بچنے کے لئے ہر ٹیلی گراف لائن پر متعدد ٹیلی گراف پیغامات بھیجنے کا ایک طریقہ تلاش کریں۔ جب بیل نے گارڈینر ہبارڈ اور تھامس سینڈرز کو بتایا کہ وہ ملٹی رڈ ڈیوائس کا استعمال کرتے ہوئے ٹیلی گراف تار پر متعدد لہجے بھیجنے کے طریقہ کار پر کام کر رہے ہیں ، تو دونوں دولت مند سرپرستوں نے بیل کے تجربات کی مالی مدد کرنا شروع کردی۔ پیٹنٹ کے معاملات ہبارڈ کے پیٹنٹ اٹارنی ، انتھونی پولوک کے ذریعہ سنبھالے جائیں گے۔,1874 میں ٹیلی گراف کو تجارت کا کیا کہا جاتا تھا؟,False,عصبی نظام,112
56df983d38dc4217001520aa,الیگزینڈر_گریہم_بیل,جنوری 1915 میں ، بیل نے پہلی رسمی ٹرانسکانٹینینٹل ٹیلیفون کال کی۔ نیو یارک شہر میں 15 ڈی اسٹریٹ پر اے ٹی اینڈ ٹی کے ہیڈ آفس سے کال کرتے ہوئے ، بیل کو سان فرانسسکو میں 333 گرانٹ ایونیو پر تھامس واٹسن نے سنا۔ نیو یارک ٹائمز نے رپورٹ کیا:,کس مہینے اور سال میں بیل نے ملک بھر میں ٹیلی فون کیا؟,False,جنوری 1915 میں,0
